Project,Bug,TestSuite,ScoringScheme,Family,Formula,TotalDefn,KillDefn,HybridScheme,AggregationDefn,Score,ScoreWRTLoadedClasses
Math,7,developer,mean,hybrid,dstar2,tests,all,numerator,avg,0.0818005121571901,0.581690127048498
Math,7,developer,first,hybrid,dstar2,tests,all,numerator,avg,0.00347751701565812,0.0247289076963766
Math,7,developer,last,hybrid,dstar2,tests,all,numerator,max,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,dstar2,tests,all,numerator,max,0.101288107015782,0.720268006700168
Math,7,developer,mean,hybrid,dstar2,tests,all,numerator,max,0.0821607302992359,0.584251667695201
Math,7,developer,first,hybrid,dstar2,tests,all,numerator,max,0.00564709091134501,0.040156924975756
Math,7,developer,last,hybrid,barinel,elements,type+message,mirror,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,barinel,elements,type+message,mirror,avg,0.101288107015782,0.720268006700168
Math,7,developer,mean,hybrid,barinel,elements,type+message,mirror,avg,0.0796529783772689,0.566418838833544
Math,7,developer,first,hybrid,barinel,elements,type+message,mirror,avg,0.000173565911654951,0.00123424138235035
Math,7,developer,last,hybrid,barinel,elements,type+message,mirror,max,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,barinel,elements,type+message,mirror,max,0.101288107015782,0.720268006700168
Math,7,developer,mean,hybrid,barinel,elements,type+message,mirror,max,0.0800304153597567,0.56910282406183
Math,7,developer,first,hybrid,barinel,elements,type+message,mirror,max,0.00114057599087539,0.00811072908401657
Math,7,developer,last,hybrid,barinel,elements,type+message,constant,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,barinel,elements,type+message,constant,avg,0.101288107015782,0.720268006700168
Math,7,developer,mean,hybrid,barinel,elements,type+message,constant,avg,0.0979256118542763,0.696357028808761
Math,7,developer,first,hybrid,barinel,elements,type+message,constant,avg,0.000198361041891373,0.00141056157982897
Math,7,developer,last,hybrid,barinel,elements,type+message,constant,max,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,barinel,elements,type+message,constant,max,0.101288107015782,0.720268006700168
Math,7,developer,mean,hybrid,barinel,elements,type+message,constant,max,0.0981480792727864,0.697939012802805
Math,7,developer,first,hybrid,barinel,elements,type+message,constant,max,0.00171706276887219,0.0122101736753945
Math,7,developer,last,mbfl,barinel,elements,type+message,none,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,mbfl,barinel,elements,type+message,none,avg,0.0976122289582326,0.694128537423962
Math,7,developer,mean,mbfl,barinel,elements,type+message,none,avg,0.0998554994910111,0.710080617512514
Math,7,developer,first,mbfl,barinel,elements,type+message,none,avg,0.000198361041891373,0.00141056157982897
Math,7,developer,last,mbfl,barinel,elements,type+message,none,max,0.127013054636069,0.903200211584237
Math,7,developer,median,mbfl,barinel,elements,type+message,none,max,0.0976122289582326,0.694128537423962
Math,7,developer,mean,mbfl,barinel,elements,type+message,none,max,0.100024244127342,0.711280574412021
Math,7,developer,first,mbfl,barinel,elements,type+message,none,max,0.00171706276887219,0.0122101736753945
Math,7,developer,last,hybrid,barinel,elements,type+message,numerator,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,barinel,elements,type+message,numerator,avg,0.0976122289582326,0.694128537423962
Math,7,developer,mean,hybrid,barinel,elements,type+message,numerator,avg,0.0998554994910111,0.710080617512514
Math,7,developer,first,hybrid,barinel,elements,type+message,numerator,avg,0.000198361041891373,0.00141056157982897
Math,7,developer,last,hybrid,barinel,elements,type+message,numerator,max,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,barinel,elements,type+message,numerator,max,0.0976122289582326,0.694128537423962
Math,7,developer,mean,hybrid,barinel,elements,type+message,numerator,max,0.100024244127342,0.711280574412021
Math,7,developer,first,hybrid,barinel,elements,type+message,numerator,max,0.00171706276887219,0.0122101736753945
Math,7,developer,last,hybrid,barinel,tests,type+message,mirror,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,barinel,tests,type+message,mirror,avg,0.101288107015782,0.720268006700168
Math,7,developer,mean,hybrid,barinel,tests,type+message,mirror,avg,0.0796529783772689,0.566418838833544
Math,7,developer,first,hybrid,barinel,tests,type+message,mirror,avg,0.000173565911654951,0.00123424138235035
Math,7,developer,last,hybrid,barinel,tests,type+message,mirror,max,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,barinel,tests,type+message,mirror,max,0.101288107015782,0.720268006700168
Math,7,developer,mean,hybrid,barinel,tests,type+message,mirror,max,0.0800304153597567,0.56910282406183
Math,7,developer,first,hybrid,barinel,tests,type+message,mirror,max,0.00114057599087539,0.00811072908401657
Math,7,developer,last,hybrid,barinel,tests,type+message,constant,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,barinel,tests,type+message,constant,avg,0.101288107015782,0.720268006700168
Math,7,developer,mean,hybrid,barinel,tests,type+message,constant,avg,0.0979256118542763,0.696357028808761
Math,7,developer,first,hybrid,barinel,tests,type+message,constant,avg,0.000198361041891373,0.00141056157982897
Math,7,developer,last,hybrid,barinel,tests,type+message,constant,max,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,barinel,tests,type+message,constant,max,0.101288107015782,0.720268006700168
Math,7,developer,mean,hybrid,barinel,tests,type+message,constant,max,0.0981480792727864,0.697939012802805
Math,7,developer,first,hybrid,barinel,tests,type+message,constant,max,0.00171706276887219,0.0122101736753945
Math,7,developer,last,mbfl,barinel,tests,type+message,none,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,mbfl,barinel,tests,type+message,none,avg,0.0976122289582326,0.694128537423962
Math,7,developer,mean,mbfl,barinel,tests,type+message,none,avg,0.0998554994910111,0.710080617512514
Math,7,developer,first,mbfl,barinel,tests,type+message,none,avg,0.000198361041891373,0.00141056157982897
Math,7,developer,last,mbfl,barinel,tests,type+message,none,max,0.127013054636069,0.903200211584237
Math,7,developer,median,mbfl,barinel,tests,type+message,none,max,0.0976122289582326,0.694128537423962
Math,7,developer,mean,mbfl,barinel,tests,type+message,none,max,0.100024244127342,0.711280574412021
Math,7,developer,first,mbfl,barinel,tests,type+message,none,max,0.00171706276887219,0.0122101736753945
Math,7,developer,last,hybrid,barinel,tests,type+message,numerator,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,barinel,tests,type+message,numerator,avg,0.0976122289582326,0.694128537423962
Math,7,developer,mean,hybrid,barinel,tests,type+message,numerator,avg,0.0998554994910111,0.710080617512514
Math,7,developer,first,hybrid,barinel,tests,type+message,numerator,avg,0.000198361041891373,0.00141056157982897
Math,7,developer,last,hybrid,barinel,tests,type+message,numerator,max,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,barinel,tests,type+message,numerator,max,0.0976122289582326,0.694128537423962
Math,7,developer,mean,hybrid,barinel,tests,type+message,numerator,max,0.100024244127342,0.711280574412021
Math,7,developer,first,hybrid,barinel,tests,type+message,numerator,max,0.00171706276887219,0.0122101736753945
Math,7,developer,last,hybrid,muse,elements,type+message,mirror,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,muse,elements,type+message,mirror,avg,0.0273800225635685,0.194701578065767
Math,7,developer,mean,hybrid,muse,elements,type+message,mirror,avg,0.0634424732315906,0.451144611948632
Math,7,developer,first,hybrid,muse,elements,type+message,mirror,avg,0.000111578086063897,0.000793440888653795
Math,7,developer,last,hybrid,muse,elements,type+message,mirror,max,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,muse,elements,type+message,mirror,max,0.0276279738659327,0.196464780040554
Math,7,developer,mean,hybrid,muse,elements,type+message,mirror,max,0.0636924907948079,0.452922507273208
Math,7,developer,first,hybrid,muse,elements,type+message,mirror,max,0.000421517214019167,0.00299744335713656
Math,7,developer,last,hybrid,muse,elements,type+message,constant,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,muse,elements,type+message,constant,avg,0.0247083472805941,0.175703076787446
Math,7,developer,mean,hybrid,muse,elements,type+message,constant,avg,0.0640175825023521,0.455234260973483
Math,7,developer,first,hybrid,muse,elements,type+message,constant,avg,0.00016116834653674,0.00114608128361104
Math,7,developer,last,hybrid,muse,elements,type+message,constant,max,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,muse,elements,type+message,constant,max,0.0249934912783129,0.17773075905845
Math,7,developer,mean,hybrid,muse,elements,type+message,constant,max,0.0644549410495779,0.458344353345676
Math,7,developer,first,hybrid,muse,elements,type+message,constant,max,0.00171706276887219,0.0122101736753945
Math,7,developer,last,mbfl,muse,elements,type+message,none,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,mbfl,muse,elements,type+message,none,avg,0.0360645169288752,0.256457727232654
Math,7,developer,mean,mbfl,muse,elements,type+message,none,avg,0.0668497373782456,0.475373945752153
Math,7,developer,first,mbfl,muse,elements,type+message,none,avg,0.00016116834653674,0.00114608128361104
Math,7,developer,last,mbfl,muse,elements,type+message,none,max,0.127013054636069,0.903200211584237
Math,7,developer,median,mbfl,muse,elements,type+message,none,max,0.0366719976196675,0.260777572070881
Math,7,developer,mean,mbfl,muse,elements,type+message,none,max,0.0673897202145054,0.479213807830576
Math,7,developer,first,mbfl,muse,elements,type+message,none,max,0.00171706276887219,0.0122101736753945
Math,7,developer,last,hybrid,muse,elements,type+message,numerator,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,muse,elements,type+message,numerator,avg,0.0360645169288752,0.256457727232654
Math,7,developer,mean,hybrid,muse,elements,type+message,numerator,avg,0.0668497373782456,0.475373945752153
Math,7,developer,first,hybrid,muse,elements,type+message,numerator,avg,0.00016116834653674,0.00114608128361104
Math,7,developer,last,hybrid,muse,elements,type+message,numerator,max,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,muse,elements,type+message,numerator,max,0.0366719976196675,0.260777572070881
Math,7,developer,mean,hybrid,muse,elements,type+message,numerator,max,0.0673897202145054,0.479213807830576
Math,7,developer,first,hybrid,muse,elements,type+message,numerator,max,0.00171706276887219,0.0122101736753945
Math,7,developer,last,hybrid,muse,tests,type+message,mirror,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,muse,tests,type+message,mirror,avg,0.0280990813404247,0.199814863792647
Math,7,developer,mean,hybrid,muse,tests,type+message,mirror,avg,0.0637048883599261,0.453010667371947
Math,7,developer,first,hybrid,muse,tests,type+message,mirror,avg,0.000111578086063897,0.000793440888653795
Math,7,developer,last,hybrid,muse,tests,type+message,mirror,max,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,muse,tests,type+message,mirror,max,0.0286321766405078,0.203605748038438
Math,7,developer,mean,hybrid,muse,tests,type+message,mirror,max,0.0639982974010571,0.455097123042111
Math,7,developer,first,hybrid,muse,tests,type+message,mirror,max,0.000316137910514375,0.00224808251785242
Math,7,developer,last,hybrid,muse,tests,type+message,constant,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,muse,tests,type+message,constant,avg,0.101188926494836,0.719562725910253
Math,7,developer,mean,hybrid,muse,tests,type+message,constant,avg,0.0812619068281656,0.577860060536601
Math,7,developer,first,hybrid,muse,tests,type+message,constant,avg,0.00016116834653674,0.00114608128361104
Math,7,developer,last,hybrid,muse,tests,type+message,constant,max,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,muse,tests,type+message,constant,max,0.101188926494836,0.719562725910253
Math,7,developer,mean,hybrid,muse,tests,type+message,constant,max,0.0815532496084436,0.579931822856975
Math,7,developer,first,hybrid,muse,tests,type+message,constant,max,0.00171706276887219,0.0122101736753945
Math,7,developer,last,mbfl,muse,tests,type+message,none,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,mbfl,muse,tests,type+message,none,avg,0.0368827562266771,0.262276293749449
Math,7,developer,mean,mbfl,muse,tests,type+message,none,avg,0.0674489530256258,0.479635017191219
Math,7,developer,first,mbfl,muse,tests,type+message,none,avg,0.00016116834653674,0.00114608128361104
Math,7,developer,last,mbfl,muse,tests,type+message,none,max,0.127013054636069,0.903200211584237
Math,7,developer,median,mbfl,muse,tests,type+message,none,max,0.0371679002243959,0.264303976020453
Math,7,developer,mean,mbfl,muse,tests,type+message,none,max,0.0677774885012584,0.481971259807811
Math,7,developer,first,mbfl,muse,tests,type+message,none,max,0.00171706276887219,0.0122101736753945
Math,7,developer,last,hybrid,muse,tests,type+message,numerator,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,muse,tests,type+message,numerator,avg,0.11315257683391,0.804637221193688
Math,7,developer,mean,hybrid,muse,tests,type+message,numerator,avg,0.101516084463234,0.721889172960318
Math,7,developer,first,hybrid,muse,tests,type+message,numerator,avg,0.00016116834653674,0.00114608128361104
Math,7,developer,last,hybrid,muse,tests,type+message,numerator,max,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,muse,tests,type+message,numerator,max,0.11315257683391,0.804637221193688
Math,7,developer,mean,hybrid,muse,tests,type+message,numerator,max,0.101688961621271,0.723118516559405
Math,7,developer,first,hybrid,muse,tests,type+message,numerator,max,0.00171706276887219,0.0122101736753945
Math,7,developer,last,hybrid,opt2,elements,type+message,mirror,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,opt2,elements,type+message,mirror,avg,0.109786637904316,0.780701754385965
Math,7,developer,mean,hybrid,opt2,elements,type+message,mirror,avg,0.0995049238996128,0.707587645831497
Math,7,developer,first,hybrid,opt2,elements,type+message,mirror,avg,0.000136373216300319,0.000969761086132416
Math,7,developer,last,hybrid,opt2,elements,type+message,mirror,max,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,opt2,elements,type+message,mirror,max,0.109786637904316,0.780701754385965
Math,7,developer,mean,hybrid,opt2,elements,type+message,mirror,max,0.0997184375210931,0.709105958643118
Math,7,developer,first,hybrid,opt2,elements,type+message,mirror,max,0.00159928590024919,0.0113726527373711
Math,7,developer,last,hybrid,opt2,elements,type+message,constant,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,opt2,elements,type+message,constant,avg,0.101288107015782,0.720268006700168
Math,7,developer,mean,hybrid,opt2,elements,type+message,constant,avg,0.0982830749818513,0.698898978322411
Math,7,developer,first,hybrid,opt2,elements,type+message,constant,avg,0.00016116834653674,0.00114608128361104
Math,7,developer,last,hybrid,opt2,elements,type+message,constant,max,0.127013054636069,0.903200211584237
Math,7,developer,median,hybrid,opt2,elements,type+message,constant,max,0.101288107015782,0.720268006700168
Math,7,developer,mean,hybrid,opt2,elements,type+message,constant,max,0.0985076086612145,0.700495655666245
Math,7,developer,first,hybrid,opt2,elements,type+message,constant,max,0.00171706276887219,0.0122101736753945
Math,7,developer,last,mbfl,opt2,elements,type+message,none,avg,0.127013054636069,0.903200211584237
Math,7,developer,median,mbfl,opt2,elements,type+message,none,avg,0.11315257683391,0.804637221193688
Math,7,developer,mean,mbfl,opt2,elements,type+message,none,avg,0.101516084463234,0.721889172960318
Math,7,developer,first,mbfl,opt2,elements,type+message,none,avg,0.00016116834653674,0.00114608128361104
Math,7,developer,last,mbfl,opt2,elements,type+message,none,max,0.127013054636069,0.903200211584237
